ID,Prob1
18317, 0.43
18318, 0.37
18319, 0.26
18320, 0.27
18321, 0.25
18322, 0.22
18323, 0.20
18324, 0.48
18325, 0.08
18326, 0.74
18327, 0.53
18328, 0.18
18329, 0.19
18330, 0.26
18331, 0.85
18332, 0.34
18333, 0.92
18334, 0.30
18335, 0.04
18336, 0.27
18337, 0.14
18338, 0.29
18339, 0.60
18340, 0.04
18341, 0.22
18342, 0.57
18343, 0.29
18344, 0.46
18345, 0.38
18346, 0.07
18347, 0.22
18348, 0.54
18349, 0.17
18350, 0.48
18351, 0.24
18352, 0.27
18353, 0.07
18354, 0.12
18355, 0.52
18356, 0.46
18357, 0.30
18358, 0.40
18359, 0.21
18360, 0.43
18361, 0.56
18362, 0.47
18363, 0.33
18364, 0.18
18365, 0.07
18366, 0.50
18367, 0.61
18368, 0.28
18369, 0.20
18370, 0.13
18371, 0.37
18372, 0.23
18373, 0.24
18374, 0.54
18375, 0.19
18376, 0.77
18377, 0.48
18378, 0.81
18379, 0.25
18380, 0.24
18381, 0.41
18382, 0.90
18383, 0.17
18384, 0.78
18385, 0.58
18386, 0.52
18387, 0.08
18388, 0.69
18389, 0.86
18390, 0.15
18391, 0.41
18392, 0.32
18393, 0.09
18394, 0.54
18395, 0.67
18396, 0.80
18397, 0.41
18398, 0.37
18399, 0.42
18400, 0.06
18401, 0.52
18402, 0.12
18403, 0.22
18404, 0.33
18405, 0.71
18406, 0.68
18407, 0.34
18408, 0.37
18409, 0.48
18410, 0.33
18411, 0.30
18412, 0.33
18413, 0.70
18414, 0.17
18415, 0.20
18416, 0.34
18417, 0.26
18418, 0.46
18419, 0.49
18420, 0.38
18421, 0.17
18422, 0.45
18423, 0.80
18424, 0.82
18425, 0.23
18426, 0.21
18427, 0.60
18428, 0.37
18429, 0.35
18430, 0.10
18431, 0.08
18432, 0.16
18433, 0.48
18434, 0.46
18435, 0.27
18436, 0.18
18437, 0.36
18438, 0.42
18439, 0.41
18440, 0.34
18441, 0.47
18442, 0.35
18443, 0.61
18444, 0.20
18445, 0.33
18446, 0.20
18447, 0.21
18448, 0.42
18449, 0.52
18450, 0.12
18451, 0.12
18452, 0.36
18453, 0.35
18454, 0.16
18455, 0.35
18456, 0.08
18457, 0.24
18458, 0.34
18459, 0.20
18460, 0.38
18461, 0.26
18462, 0.09
18463, 0.57
18464, 0.65
18465, 0.29
18466, 0.27
18467, 0.31
18468, 0.22
18469, 0.77
18470, 0.24
18471, 0.51
18472, 0.19
18473, 0.23
18474, 0.24
18475, 0.93
18476, 0.08
18477, 0.21
18478, 0.58
18479, 0.38
18480, 0.19
18481, 0.59
18482, 0.30
18483, 0.28
18484, 0.23
18485, 0.40
18486, 0.26
18487, 0.32
18488, 0.15
18489, 0.20
18490, 0.45
18491, 0.54
18492, 0.82
18493, 0.16
18494, 0.45
18495, 0.14
18496, 0.38
18497, 0.21
18498, 0.31
18499, 0.43
18500, 0.32
18501, 0.08
18502, 0.54
18503, 0.82
18504, 0.36
18505, 0.39
18506, 0.22
18507, 0.60
18508, 0.36
18509, 0.29
18510, 0.79
18511, 0.21
18512, 0.45
18513, 0.60
18514, 0.17
18515, 0.04
18516, 0.28
18517, 0.24
18518, 0.78
18519, 0.33
18520, 0.49
18521, 0.17
18522, 0.35
18523, 0.09
18524, 0.84
18525, 0.41
18526, 0.27
18527, 0.31
18528, 0.43
18529, 0.32
18530, 0.31
18531, 0.72
18532, 0.41
18533, 0.65
18534, 0.07
18535, 0.16
18536, 0.15
18537, 0.32
18538, 0.42
18539, 0.27
18540, 0.20
18541, 0.26
18542, 0.42
18543, 0.37
18544, 0.35
18545, 0.49
18546, 0.38
18547, 0.59
18548, 0.41
18549, 0.18
18550, 0.52
18551, 0.29
18552, 0.36
18553, 0.24
18554, 0.63
18555, 0.29
18556, 0.30
18557, 0.07
18558, 0.42
18559, 0.36
18560, 0.36
18561, 0.89
18562, 0.25
18563, 0.60
18564, 0.21
18565, 0.43
18566, 0.26
18567, 0.30
18568, 0.51
18569, 0.24
18570, 0.36
18571, 0.79
18572, 0.10
18573, 0.59
18574, 0.22
18575, 0.18
18576, 0.18
18577, 0.23
18578, 0.16
18579, 0.19
18580, 0.39
18581, 0.23
18582, 0.43
18583, 0.56
18584, 0.41
18585, 0.46
18586, 0.15
18587, 0.72
18588, 0.13
18589, 0.31
18590, 0.16
18591, 0.68
18592, 0.28
18593, 0.18
18594, 0.21
18595, 0.50
18596, 0.14
18597, 0.26
18598, 0.69
18599, 0.39
18600, 0.41
18601, 0.18
18602, 0.12
18603, 0.30
18604, 0.29
18605, 0.24
18606, 0.09
18607, 0.18
18608, 0.50
18609, 0.14
18610, 0.24
18611, 0.24
18612, 0.47
18613, 0.30
18614, 0.39
18615, 0.36
18616, 0.19
18617, 0.63
18618, 0.29
18619, 0.37
18620, 0.59
18621, 0.12
18622, 0.52
18623, 0.23
18624, 0.75
18625, 0.14
18626, 0.22
18627, 0.35
18628, 0.32
18629, 0.30
18630, 0.72
18631, 0.28
18632, 0.09
18633, 0.20
18634, 0.19
18635, 0.28
18636, 0.28
18637, 0.31
18638, 0.21
18639, 0.17
18640, 0.22
18641, 0.18
18642, 0.20
18643, 0.87
18644, 0.58
18645, 0.17
18646, 0.25
18647, 0.66
18648, 0.24
18649, 0.15
18650, 0.37
18651, 0.44
18652, 0.23
18653, 0.48
18654, 0.36
18655, 0.26
18656, 0.12
18657, 0.14
18658, 0.40
18659, 0.28
18660, 0.09
18661, 0.74
18662, 0.21
18663, 0.32
18664, 0.46
18665, 0.57
18666, 0.75
18667, 0.19
18668, 0.25
18669, 0.52
18670, 0.50
18671, 0.26
18672, 0.54
18673, 0.36
18674, 0.33
18675, 0.16
18676, 0.61
18677, 0.46
18678, 0.06
18679, 0.38
18680, 0.27
18681, 0.26
18682, 0.32
18683, 0.24
18684, 0.17
18685, 0.38
18686, 0.41
18687, 0.27
18688, 0.22
18689, 0.44
18690, 0.22
18691, 0.35
18692, 0.23
18693, 0.20
18694, 0.16
18695, 0.44
18696, 0.60
18697, 0.17
18698, 0.39
18699, 0.15
18700, 0.42
18701, 0.19
18702, 0.20
18703, 0.15
18704, 0.17
18705, 0.11
18706, 0.05
18707, 0.27
18708, 0.52
18709, 0.36
18710, 0.18
18711, 0.45
18712, 0.36
18713, 0.45
18714, 0.84
18715, 0.91
18716, 0.23
18717, 0.12
18718, 0.59
18719, 0.20
18720, 0.22
18721, 0.28
18722, 0.20
18723, 0.81
18724, 0.05
18725, 0.25
18726, 0.31
18727, 0.01
18728, 0.16
18729, 0.47
18730, 0.18
18731, 0.41
18732, 0.39
18733, 0.37
18734, 0.16
18735, 0.53
18736, 0.09
18737, 0.90
18738, 0.43
18739, 0.34
18740, 0.38
18741, 0.27
18742, 0.28
18743, 0.52
18744, 0.09
18745, 0.36
18746, 0.47
18747, 0.18
18748, 0.09
18749, 0.16
18750, 0.55
18751, 0.59
18752, 0.72
18753, 0.67
18754, 0.14
18755, 0.11
18756, 0.08
18757, 0.92
18758, 0.66
18759, 0.27
18760, 0.47
18761, 0.31
18762, 0.10
18763, 0.28
18764, 0.23
18765, 0.13
18766, 0.51
18767, 0.18
18768, 0.25
18769, 0.09
18770, 0.26
18771, 0.28
18772, 0.65
18773, 0.42
18774, 0.16
18775, 0.34
18776, 0.31
18777, 0.35
18778, 0.62
18779, 0.14
18780, 0.12
18781, 0.38
18782, 0.30
18783, 0.33
18784, 0.19
18785, 0.03
18786, 0.51
18787, 0.26
18788, 0.05
18789, 0.20
18790, 0.53
18791, 0.27
18792, 0.45
18793, 0.16
18794, 0.06
18795, 0.58
18796, 0.94
18797, 0.38
18798, 0.44
18799, 0.51
18800, 0.35
18801, 0.28
18802, 0.26
18803, 0.27
18804, 0.69
18805, 0.29
18806, 0.18
18807, 0.16
18808, 0.32
18809, 0.66
18810, 0.22
18811, 0.55
18812, 0.72
18813, 0.24
18814, 0.81
18815, 0.71
18816, 0.24
18817, 0.67
18818, 0.51
18819, 0.58
18820, 0.78
18821, 0.31
18822, 0.46
18823, 0.28
18824, 0.19
18825, 0.51
18826, 0.49
18827, 0.22
18828, 0.69
18829, 0.30
18830, 0.30
18831, 0.45
18832, 0.46
18833, 0.27
18834, 0.24
18835, 0.57
18836, 0.45
18837, 0.16
18838, 0.31
18839, 0.31
18840, 0.15
18841, 0.18
18842, 0.22
18843, 0.01
18844, 0.24
18845, 0.70
18846, 0.39
18847, 0.41
18848, 0.44
18849, 0.85
18850, 0.32
18851, 0.09
18852, 0.20
18853, 0.39
18854, 0.53
18855, 0.31
18856, 0.19
18857, 0.52
18858, 0.26
18859, 0.26
18860, 0.19
18861, 0.30
18862, 0.34
18863, 0.20
18864, 0.11
18865, 0.10
18866, 0.44
18867, 0.31
18868, 0.12
18869, 0.22
18870, 0.23
18871, 0.30
18872, 0.37
18873, 0.38
18874, 0.50
18875, 0.42
18876, 0.50
18877, 0.82
18878, 0.41
18879, 0.10
18880, 0.26
18881, 0.15
18882, 0.15
18883, 0.29
18884, 0.18
18885, 0.22
18886, 0.96
18887, 0.18
18888, 0.54
18889, 0.33
18890, 0.88
18891, 0.19
18892, 0.43
18893, 0.48
18894, 0.98
18895, 0.41
18896, 0.60
18897, 0.19
18898, 0.82
18899, 0.11
18900, 0.29
18901, 0.07
18902, 0.33
18903, 0.10
18904, 0.22
18905, 0.43
18906, 0.13
18907, 0.28
18908, 0.27
18909, 0.17
18910, 0.01
18911, 0.48
18912, 0.15
18913, 0.20
18914, 0.10
18915, 0.28
18916, 0.76
18917, 0.62
18918, 0.15
18919, 0.36
18920, 0.30
18921, 0.24
18922, 0.13
18923, 0.21
18924, 0.06
18925, 0.20
18926, 0.16
18927, 0.22
18928, 0.29
18929, 0.39
18930, 0.32
18931, 0.17
18932, 0.24
18933, 0.28
18934, 0.20
18935, 0.51
18936, 0.26
18937, 0.27
18938, 0.10
18939, 0.26
18940, 0.01
18941, 0.53
18942, 0.64
18943, 0.32
18944, 0.10
18945, 0.47
18946, 0.38
18947, 0.47
18948, 0.20
18949, 0.78
18950, 0.56
18951, 0.22
18952, 0.22
18953, 0.20
18954, 0.28
18955, 0.42
18956, 0.29
18957, 0.25
18958, 0.25
18959, 0.30
18960, 0.38
18961, 0.18
18962, 0.12
18963, 0.28
18964, 0.16
18965, 0.86
18966, 0.09
18967, 0.52
18968, 0.90
18969, 0.08
18970, 0.23
18971, 0.14
18972, 0.22
18973, 0.49
18974, 0.50
18975, 0.21
18976, 0.56
18977, 0.52
18978, 0.57
18979, 0.30
18980, 0.24
18981, 0.26
18982, 0.37
18983, 0.32
18984, 0.25
18985, 0.42
18986, 0.35
18987, 0.06
18988, 0.62
18989, 0.43
18990, 0.18
18991, 0.38
18992, 0.93
18993, 0.21
18994, 0.21
18995, 0.43
18996, 0.46
18997, 0.15
18998, 0.27
18999, 0.59
19000, 0.33
19001, 0.60
19002, 0.18
19003, 0.41
19004, 0.32
19005, 0.16
19006, 0.33
19007, 0.76
19008, 0.28
19009, 0.22
19010, 0.26
19011, 0.31
19012, 0.23
19013, 0.37
19014, 0.36
19015, 0.43
19016, 0.18
19017, 0.60
19018, 0.22
19019, 0.12
19020, 0.18
19021, 0.22
19022, 0.30
19023, 0.09
19024, 0.56
19025, 0.22
19026, 0.29
19027, 0.42
19028, 0.42
19029, 0.19
19030, 0.31
19031, 0.37
19032, 0.39
19033, 0.38
19034, 0.31
19035, 0.33
19036, 0.28
19037, 0.14
19038, 0.24
19039, 0.24
19040, 0.32
19041, 0.49
19042, 0.30
19043, 0.34
19044, 0.28
19045, 0.64
19046, 0.16
19047, 0.94
19048, 0.68
19049, 0.32
19050, 0.37
19051, 0.90
19052, 0.07
19053, 0.58
19054, 0.26
19055, 0.14
19056, 0.23
19057, 0.58
19058, 0.29
19059, 0.55
19060, 0.68
19061, 0.26
19062, 0.38
19063, 0.31
19064, 0.29
19065, 0.17
19066, 0.23
19067, 0.18
19068, 0.51
19069, 0.54
19070, 0.15
19071, 0.20
19072, 0.51
19073, 0.57
19074, 0.23
19075, 0.39
19076, 0.34
19077, 0.34
19078, 0.20
19079, 0.91
19080, 0.60
19081, 0.57
19082, 0.27
19083, 0.10
19084, 0.66
19085, 0.24
19086, 0.29
19087, 0.22
19088, 0.59
19089, 0.20
19090, 0.12
19091, 0.31
19092, 0.53
19093, 0.48
19094, 0.41
19095, 0.43
19096, 0.38
19097, 0.23
19098, 0.11
19099, 0.29
19100, 0.33
19101, 0.28
19102, 0.07
19103, 0.20
19104, 0.18
19105, 0.30
19106, 0.16
19107, 0.72
19108, 0.43
19109, 0.20
19110, 0.19
19111, 0.52
19112, 0.55
19113, 0.41
19114, 0.52
19115, 0.51
19116, 0.28
19117, 0.43
19118, 0.46
19119, 0.08
19120, 0.23
19121, 0.11
19122, 0.38
19123, 0.17
19124, 0.60
19125, 0.23
19126, 0.22
19127, 0.45
19128, 0.55
19129, 0.25
19130, 0.36
19131, 0.72
19132, 0.17
19133, 0.17
19134, 0.07
19135, 0.25
19136, 0.82
19137, 0.73
19138, 0.28
19139, 0.25
19140, 0.52
19141, 0.53
19142, 0.18
19143, 0.28
19144, 0.38
19145, 0.95
19146, 0.47
19147, 0.15
19148, 0.54
19149, 0.43
19150, 0.60
19151, 0.39
19152, 0.16
19153, 0.37
19154, 0.41
19155, 0.27
19156, 0.24
19157, 0.30
19158, 0.30
19159, 0.36
19160, 0.82
19161, 0.17
19162, 0.10
19163, 0.53
19164, 0.18
19165, 0.21
19166, 0.86
19167, 0.52
19168, 0.19
19169, 0.30
19170, 0.38
19171, 0.24
19172, 0.44
19173, 0.29
19174, 0.18
19175, 0.35
19176, 0.49
19177, 0.15
19178, 0.63
19179, 0.72
19180, 0.26
19181, 0.36
19182, 0.39
19183, 0.71
19184, 0.15
19185, 0.46
19186, 0.28
19187, 0.22
19188, 0.60
19189, 0.35
19190, 0.46
19191, 0.11
19192, 0.24
19193, 0.46
19194, 0.32
19195, 0.29
19196, 0.17
19197, 0.16
19198, 0.37
19199, 0.22
19200, 0.64
19201, 0.57
19202, 0.38
19203, 0.11
19204, 0.23
19205, 0.33
19206, 0.17
19207, 0.27
19208, 0.27
19209, 0.06
19210, 0.35
19211, 0.66
19212, 0.24
19213, 0.37
19214, 0.28
19215, 0.34
19216, 0.37
19217, 0.26
19218, 0.12
19219, 0.33
19220, 0.21
19221, 0.36
19222, 0.12
19223, 0.86
19224, 0.32
19225, 0.22
19226, 0.26
19227, 0.43
19228, 0.16
19229, 0.24
19230, 0.32
19231, 0.17
19232, 0.22
19233, 0.57
19234, 0.61
19235, 0.12
19236, 0.36
19237, 0.86
19238, 0.34
19239, 0.42
19240, 0.17
19241, 0.28
19242, 0.09
19243, 0.19
19244, 0.37
19245, 0.11
19246, 0.64
19247, 0.78
19248, 0.21
19249, 0.35
19250, 0.32
19251, 0.72
19252, 0.40
19253, 0.29
19254, 0.83
19255, 0.30
19256, 0.08
19257, 0.33
19258, 0.88
19259, 0.04
19260, 0.34
19261, 0.17
19262, 0.93
19263, 0.24
19264, 0.35
19265, 0.45
19266, 0.34
19267, 0.44
19268, 0.22
19269, 0.45
19270, 0.40
19271, 0.26
19272, 0.39
19273, 0.11
19274, 0.17
19275, 0.25
19276, 0.27
19277, 0.56
19278, 0.22
19279, 0.64
19280, 0.77
19281, 0.02
19282, 0.79
19283, 0.22
19284, 0.50
19285, 0.37
19286, 0.61
19287, 0.72
19288, 0.17
19289, 0.24
19290, 0.15
19291, 0.88
19292, 0.20
19293, 0.09
19294, 0.15
19295, 0.34
19296, 0.05
19297, 0.39
19298, 0.37
19299, 0.68
19300, 0.38
19301, 0.56
19302, 0.23
19303, 0.38
19304, 0.27
19305, 0.32
19306, 0.13
19307, 0.52
19308, 0.26
19309, 0.38
19310, 0.11
19311, 0.27
19312, 0.45
19313, 0.85
19314, 0.20
19315, 0.13
19316, 0.26
19317, 0.33
19318, 0.25
19319, 0.38
19320, 0.22
19321, 0.24
19322, 0.18
19323, 0.24
19324, 0.66
19325, 0.46
19326, 0.88
19327, 0.11
19328, 0.37
19329, 0.58
19330, 0.40
19331, 0.20
19332, 0.31
19333, 0.52
19334, 0.47
19335, 0.56
19336, 0.25
19337, 0.82
19338, 0.16
19339, 0.19
19340, 0.53
19341, 0.15
19342, 0.80
19343, 0.24
19344, 0.67
19345, 0.60
19346, 0.27
19347, 0.34
19348, 0.69
19349, 0.25
19350, 0.16
19351, 0.29
19352, 0.48
19353, 0.09
19354, 0.54
19355, 0.54
19356, 0.08
19357, 0.51
19358, 0.67
19359, 0.21
19360, 0.37
19361, 0.07
19362, 0.59
19363, 0.08
19364, 0.37
19365, 0.45
19366, 0.36
19367, 0.36
19368, 0.31
19369, 0.45
19370, 0.71
19371, 0.24
19372, 0.50
19373, 0.18
19374, 0.34
19375, 0.31
19376, 0.20
19377, 0.28
19378, 0.67
19379, 0.25
19380, 0.12
19381, 0.44
19382, 0.63
19383, 0.21
19384, 0.28
19385, 0.49
19386, 0.61
19387, 0.29
19388, 0.12
19389, 0.39
19390, 0.21
19391, 0.72
19392, 0.90
19393, 0.55
19394, 0.29
19395, 0.25
19396, 0.15
19397, 0.42
19398, 0.56
19399, 0.31
19400, 0.26
19401, 0.19
19402, 0.24
19403, 0.18
19404, 0.48
19405, 0.21
19406, 0.37
19407, 0.48
19408, 0.44
19409, 0.22
19410, 0.31
19411, 0.62
19412, 0.92
19413, 0.93
19414, 0.17
19415, 0.21
19416, 0.45
19417, 0.73
19418, 0.78
19419, 0.31
19420, 0.32
19421, 0.71
19422, 0.24
19423, 0.27
19424, 0.40
19425, 0.21
19426, 0.28
19427, 0.40
19428, 0.45
19429, 0.45
19430, 0.34
19431, 0.74
19432, 0.20
19433, 0.59
19434, 0.24
19435, 0.16
19436, 0.56
19437, 0.24
19438, 0.62
19439, 0.61
19440, 0.12
19441, 0.26
19442, 0.02
19443, 0.31
19444, 0.09
19445, 0.11
19446, 0.19
19447, 0.31
19448, 0.24
19449, 0.59
19450, 0.27
19451, 0.48
19452, 0.23
19453, 0.54
19454, 0.37
19455, 0.23
19456, 0.96
19457, 0.51
19458, 0.37
19459, 0.21
19460, 0.27
19461, 0.30
19462, 0.36
19463, 0.19
19464, 0.25
19465, 0.55
19466, 0.08
19467, 0.12
19468, 0.45
19469, 0.12
19470, 0.47
19471, 0.62
19472, 0.16
19473, 0.49
19474, 0.38
19475, 0.46
19476, 0.95
19477, 0.30
19478, 0.58
19479, 0.31
19480, 0.34
19481, 0.03
19482, 0.93
19483, 0.33
19484, 0.19
19485, 0.23
19486, 0.59
19487, 0.26
19488, 0.29
19489, 0.17
19490, 0.25
19491, 0.31
19492, 0.22
19493, 0.34
19494, 0.44
19495, 0.36
19496, 0.19
19497, 0.36
19498, 0.27
19499, 0.54
19500, 0.14
19501, 0.89
19502, 0.28
19503, 0.23
19504, 0.52
19505, 0.63
19506, 0.09
19507, 0.84
19508, 0.36
19509, 0.15
19510, 0.44
19511, 0.36
19512, 0.39
19513, 0.22
19514, 0.40
19515, 0.23
19516, 0.19
19517, 0.29
19518, 0.14
19519, 0.21
19520, 0.45
19521, 0.50
19522, 0.52
19523, 0.17
19524, 0.13
19525, 0.23
19526, 0.65
19527, 0.47
19528, 0.46
19529, 0.32
19530, 0.13
19531, 0.55
19532, 0.23
19533, 0.76
19534, 0.37
19535, 0.26
19536, 0.94
19537, 0.33
19538, 0.29
19539, 0.36
19540, 0.31
19541, 0.39
19542, 0.43
19543, 0.75
19544, 0.34
19545, 0.65
19546, 0.42
19547, 0.46
19548, 0.44
19549, 0.26
19550, 0.48
19551, 0.38
19552, 0.22
19553, 0.30
19554, 0.32
19555, 0.25
19556, 0.10
19557, 0.37
19558, 0.80
19559, 0.28
19560, 0.62
19561, 0.78
19562, 0.25
19563, 0.45
19564, 0.74
19565, 0.57
19566, 0.07
19567, 0.46
19568, 0.60
19569, 0.34
19570, 0.42
19571, 0.31
19572, 0.37
19573, 0.28
19574, 0.14
19575, 0.12
19576, 0.41
19577, 0.55
19578, 0.19
19579, 0.17
19580, 0.18
19581, 0.20
19582, 0.19
19583, 0.23
19584, 0.90
19585, 0.19
19586, 0.15
19587, 0.16
19588, 0.23
19589, 0.60
19590, 0.55
19591, 0.18
19592, 0.16
19593, 0.17
19594, 0.26
19595, 0.89
19596, 0.81
19597, 0.25
19598, 0.27
19599, 0.53
19600, 0.10
19601, 0.18
19602, 0.26
19603, 0.25
19604, 0.23
19605, 0.64
19606, 0.23
19607, 0.30
19608, 0.24
19609, 0.21
19610, 0.26
19611, 0.53
19612, 0.17
19613, 0.32
19614, 0.49
19615, 0.32
19616, 0.21
19617, 0.47
19618, 0.53
19619, 0.45
19620, 0.21
19621, 0.27
19622, 0.30
19623, 0.30
19624, 0.78
19625, 0.22
19626, 0.53
19627, 0.13
19628, 0.18
19629, 0.36
19630, 0.47
19631, 0.33
19632, 0.02
19633, 0.24
19634, 0.11
19635, 0.91
19636, 0.19
19637, 0.27
19638, 0.33
19639, 0.46
19640, 0.80
19641, 0.59
19642, 0.34
19643, 0.11
19644, 0.52
19645, 0.39
19646, 0.55
19647, 0.07
19648, 0.37
19649, 0.53
19650, 0.53
19651, 0.23
19652, 0.18
19653, 0.23
19654, 0.33
19655, 0.45
19656, 0.05
19657, 0.30
19658, 0.21
19659, 0.20
19660, 0.11
19661, 0.25
19662, 0.44
19663, 0.43
19664, 0.54
19665, 0.08
19666, 0.21
19667, 0.66
19668, 0.13
19669, 0.16
19670, 0.64
19671, 0.22
19672, 0.52
19673, 0.05
19674, 0.24
19675, 0.15
19676, 0.24
19677, 0.20
19678, 0.15
19679, 0.43
19680, 0.32
19681, 0.37
19682, 0.53
19683, 0.25
19684, 0.28
19685, 0.32
19686, 0.39
19687, 0.05
19688, 0.42
19689, 0.43
19690, 0.37
19691, 0.21
19692, 0.31
19693, 0.53
19694, 0.33
19695, 0.19
19696, 0.17
19697, 0.21
19698, 0.57
19699, 0.34
19700, 0.44
19701, 0.29
19702, 0.13
19703, 0.33
19704, 0.68
19705, 0.58
19706, 0.23
19707, 0.27
19708, 0.05
19709, 0.55
19710, 0.77
19711, 0.83
19712, 0.29
19713, 0.07
19714, 0.23
19715, 0.88
19716, 0.30
19717, 0.39
19718, 0.22
19719, 0.33
19720, 0.17
19721, 0.21
19722, 0.07
19723, 0.46
19724, 0.31
19725, 0.50
19726, 0.04
19727, 0.54
19728, 0.75
19729, 0.10
19730, 0.39
19731, 0.40
19732, 0.35
19733, 0.61
19734, 0.17
19735, 0.18
19736, 0.60
19737, 0.31
19738, 0.25
19739, 0.73
19740, 0.36
19741, 0.46
19742, 0.13
19743, 0.40
19744, 0.53
19745, 0.24
19746, 0.88
19747, 0.59
19748, 0.27
19749, 0.80
19750, 0.21
19751, 0.49
19752, 0.11
19753, 0.34
19754, 0.70
19755, 0.12
19756, 0.43
19757, 0.51
19758, 0.35
19759, 0.60
19760, 0.11
19761, 0.56
19762, 0.28
19763, 0.25
19764, 0.29
19765, 0.33
19766, 0.52
19767, 0.07
19768, 0.23
19769, 0.50
19770, 0.13
19771, 0.75
19772, 0.46
19773, 0.27
19774, 0.57
19775, 0.51
19776, 0.40
19777, 0.70
19778, 0.36
19779, 0.21
19780, 0.07
19781, 0.18
19782, 0.59
19783, 0.23
19784, 0.44
19785, 0.23
19786, 0.27
19787, 0.39
19788, 0.42
19789, 0.32
19790, 0.36
19791, 0.32
19792, 0.40
19793, 0.39
19794, 0.56
19795, 0.32
19796, 0.10
19797, 0.04
19798, 0.25
19799, 0.25
19800, 0.34
19801, 0.19
19802, 0.05
19803, 0.34
19804, 0.21
19805, 0.41
19806, 0.23
19807, 0.26
19808, 0.55
19809, 0.14
19810, 0.36
19811, 0.66
19812, 0.19
19813, 0.24
19814, 0.09
19815, 0.45
19816, 0.31
19817, 0.24
19818, 0.49
19819, 0.45
19820, 0.24
19821, 0.46
19822, 0.75
19823, 0.37
19824, 0.19
19825, 0.37
19826, 0.16
19827, 0.56
19828, 0.40
19829, 0.58
19830, 0.68
19831, 0.20
19832, 0.20
19833, 0.23
19834, 0.26
19835, 0.35
19836, 0.69
19837, 0.39
19838, 0.47
19839, 0.63
19840, 0.75
19841, 0.21
19842, 0.20
19843, 0.27
19844, 0.17
19845, 0.23
19846, 0.06
19847, 0.11
19848, 0.28
19849, 0.22
19850, 0.21
19851, 0.49
19852, 0.58
19853, 0.31
19854, 0.27
19855, 0.57
19856, 0.22
19857, 0.22
19858, 0.15
19859, 0.42
19860, 0.31
19861, 0.37
19862, 0.25
19863, 0.32
19864, 0.71
19865, 0.16
19866, 0.24
19867, 0.14
19868, 0.14
19869, 0.23
19870, 0.10
19871, 0.13
19872, 0.90
19873, 0.77
19874, 0.48
19875, 0.20
19876, 0.29
19877, 0.41
19878, 0.28
19879, 0.20
19880, 0.21
19881, 0.40
19882, 0.25
19883, 0.29
19884, 0.18
19885, 0.29
19886, 0.21
19887, 0.48
19888, 0.26
19889, 0.38
19890, 0.71
19891, 0.22
19892, 0.51
19893, 0.30
19894, 0.33
19895, 0.93
19896, 0.23
19897, 0.23
19898, 0.36
19899, 0.73
19900, 0.77
19901, 0.33
19902, 0.43
19903, 0.51
19904, 0.66
19905, 0.40
19906, 0.39
19907, 0.43
19908, 0.21
19909, 0.59
19910, 0.24
19911, 0.35
19912, 0.17
19913, 0.21
19914, 0.41
19915, 0.11
19916, 0.09
19917, 0.12
19918, 0.09
19919, 0.24
19920, 0.57
19921, 0.28
19922, 0.27
19923, 0.31
19924, 0.18
19925, 0.52
19926, 0.53
19927, 0.70
19928, 0.15
19929, 0.59
19930, 0.49
19931, 0.22
19932, 0.30
19933, 0.16
19934, 0.41
19935, 0.40
19936, 0.52
19937, 0.29
19938, 0.54
19939, 0.41
19940, 0.54
19941, 0.38
19942, 0.21
19943, 0.29
19944, 0.37
19945, 0.30
19946, 0.67
19947, 0.41
19948, 0.39
19949, 0.05
19950, 0.92
19951, 0.48
19952, 0.27
19953, 0.24
19954, 0.60
19955, 0.57
19956, 0.64
19957, 0.18
19958, 0.34
19959, 0.14
19960, 0.45
19961, 0.35
19962, 0.17
19963, 0.32
19964, 0.59
19965, 0.25
19966, 0.92
19967, 0.29
19968, 0.22
19969, 0.12
19970, 0.41
19971, 0.09
19972, 0.30
19973, 0.36
19974, 0.53
19975, 0.26
19976, 0.84
19977, 0.47
19978, 0.38
19979, 0.63
19980, 0.26
19981, 0.10
19982, 0.07
19983, 0.69
19984, 0.83
19985, 0.18
19986, 0.72
19987, 0.57
19988, 0.16
19989, 0.69
19990, 0.90
19991, 0.59
19992, 0.22
19993, 0.13
19994, 0.34
19995, 0.38
19996, 0.21
19997, 0.30
19998, 0.20
19999, 0.22
20000, 0.38
20001, 0.21
20002, 0.20
20003, 0.49
20004, 0.20
20005, 0.21
20006, 0.47
20007, 0.35
20008, 0.67
20009, 0.32
20010, 0.22
20011, 0.10
20012, 0.19
20013, 0.21
20014, 0.18
20015, 0.42
20016, 0.55
20017, 0.22
20018, 0.54
20019, 0.59
20020, 0.76
20021, 0.42
20022, 0.23
20023, 0.61
20024, 0.43
20025, 0.25
20026, 0.48
20027, 0.55
20028, 0.71
20029, 0.42
20030, 0.27
20031, 0.46
20032, 0.13
20033, 0.40
20034, 0.21
20035, 0.11
20036, 0.15
20037, 0.50
20038, 0.27
20039, 0.16
20040, 0.37
20041, 0.28
20042, 0.29
20043, 0.50
20044, 0.23
20045, 0.29
20046, 0.51
20047, 0.05
20048, 0.94
20049, 0.41
20050, 0.58
20051, 0.43
20052, 0.13
20053, 0.04
20054, 0.37
20055, 0.42
20056, 0.07
20057, 0.27
20058, 0.22
20059, 0.75
20060, 0.51
20061, 0.20
20062, 0.27
20063, 0.34
20064, 0.20
20065, 0.47
